direction,cumulative_quantity,fill_quantity,ce_quantity,ce_price,cash,in_market_quantity,ce_profit,excess_profit,period,group,block,format,gross_profits_norm,order_num,order_price_low,order_price_high,order_quantity,order_rate,order_price_low_initial,order_price_high_initial,order_quantity_initial,max_quantity/rate_orders_sell,max_quantity/rate_orders_buy,rational_shares,no_trans,order_rate_initial
buy,1540.0,553.0,1100.0,14.0,3806.0,1100,2400.0,1406.0,1,1,1,CDA,1.5858333333333334,9,7.666666666666667,7.666666666666667,115.22222222222223,0.0,8.0,8.0,154.33333333333334,3,2,569.0,,
sell,1540.0,553.0,1100.0,14.0,2325.0,1100,9300.0,-6975.0,1,1,1,CDA,0.25,25,12.28,12.28,96.4,0.0,17.0,17.0,128.0,3,2,569.0,,
buy,2186.0,757.0,1100.0,14.0,4085.0,1100,2400.0,1685.0,2,1,1,CDA,1.7020833333333334,12,7.416666666666667,7.416666666666667,122.66666666666667,0.0,11.5,11.5,164.5,1,2,785.0,,
sell,2186.0,757.0,1100.0,14.0,4322.0,1100,9300.0,-4978.0,2,1,1,CDA,0.4647311827956989,19,11.210526315789474,11.210526315789474,89.42105263157895,0.0,12.0,12.0,162.0,1,2,785.0,,
buy,2322.0,821.0,1100.0,14.0,5593.0,1100,2400.0,3193.0,3,1,1,CDA,2.330416666666667,13,5.615384615384615,5.615384615384615,89.6923076923077,0.0,6.25,6.25,135.5,5,1,1042.0,,
sell,2322.0,821.0,1100.0,14.0,3208.0,1100,9300.0,-6092.0,3,1,1,CDA,0.3449462365591398,25,12.0,12.0,93.16,0.0,10.4,10.4,120.2,5,1,1042.0,,
buy,2332.0,863.0,1100.0,14.0,4887.0,1100,2400.0,2487.0,4,1,1,CDA,2.03625,12,6.5,6.5,87.33333333333333,0.0,8.0,8.0,119.25,2,1,1247.0,,
sell,2332.0,863.0,1100.0,14.0,3950.0,1100,9300.0,-5350.0,4,1,1,CDA,0.42473118279569894,27,10.444444444444445,10.444444444444445,87.55555555555556,0.0,13.333333333333334,13.333333333333334,92.16666666666667,2,1,1247.0,,
buy,2504.0,896.0,1200.0,6.0,4276.0,1200,8800.0,-4524.0,5,1,2,CDA,0.4859090909090909,17,4.352941176470588,4.352941176470588,117.41176470588235,0.0,5.75,5.75,144.5,4,2,1057.0,,
sell,2504.0,896.0,1200.0,6.0,1728.0,1200,1900.0,-172.0,5,1,2,CDA,0.9094736842105263,27,8.518518518518519,8.518518518518519,93.5925925925926,0.0,9.0,9.0,169.25,4,2,1057.0,,
buy,2574.0,891.0,1200.0,6.0,3455.0,1200,8800.0,-5345.0,6,1,2,CDA,0.3926136363636364,18,4.555555555555555,4.555555555555555,106.22222222222223,0.0,6.75,6.75,164.0,2,1,1034.0,,
sell,2574.0,891.0,1200.0,6.0,2297.0,1200,1900.0,397.0,6,1,2,CDA,1.2089473684210525,29,7.0,7.0,79.79310344827586,0.0,6.0,6.0,200.0,2,1,1034.0,,
buy,2948.0,1271.0,1200.0,6.0,6689.0,1200,8800.0,-2111.0,7,1,2,CDA,0.7601136363636364,15,4.8,4.8,112.73333333333333,0.0,5.0,5.0,127.75,5,1,1063.0,,
sell,2948.0,1271.0,1200.0,6.0,1693.0,1200,1900.0,-207.0,7,1,2,CDA,0.8910526315789473,22,6.090909090909091,6.090909090909091,110.95454545454545,0.0,7.5,7.5,153.25,5,1,1063.0,,
buy,2770.0,1077.0,1200.0,6.0,6597.0,1200,8800.0,-2203.0,8,1,2,CDA,0.7496590909090909,14,5.0,5.0,108.14285714285714,0.0,5.666666666666667,5.666666666666667,150.0,2,2,1064.0,,
sell,2770.0,1077.0,1200.0,6.0,2569.0,1200,1900.0,669.0,8,1,2,CDA,1.3521052631578947,25,7.28,7.28,89.44,0.0,8.0,8.0,137.5,2,2,1064.0,,
buy,2386.0,872.0,1500.0,9.0,7892.0,1500,6900.0,992.0,9,1,3,CDA,1.143768115942029,11,5.454545454545454,5.454545454545454,104.0909090909091,0.0,10.5,10.5,159.5,3,0,646.0,,
sell,2386.0,872.0,1500.0,9.0,1452.0,1500,6300.0,-4848.0,9,1,3,CDA,0.23047619047619047,20,7.65,7.65,89.5,0.0,7.6,7.6,75.2,3,0,646.0,,
buy,2430.0,1106.0,1500.0,9.0,8332.0,1500,6900.0,1432.0,10,1,3,CDA,1.207536231884058,10,5.6,5.6,106.7,0.0,8.0,8.0,167.0,2,3,557.0,,
sell,2430.0,1106.0,1500.0,9.0,2327.0,1500,6300.0,-3973.0,10,1,3,CDA,0.36936507936507934,26,7.923076923076923,7.923076923076923,81.03846153846153,0.0,6.8,6.8,112.6,2,3,557.0,,
buy,2218.0,1109.0,1500.0,9.0,10018.0,1500,6900.0,3118.0,11,1,3,CDA,1.4518840579710144,6,4.333333333333333,4.333333333333333,110.66666666666667,0.0,2.5,2.5,117.0,5,1,715.0,,
sell,2218.0,1109.0,1500.0,9.0,1705.0,1500,6300.0,-4595.0,11,1,3,CDA,0.2706349206349206,23,7.217391304347826,7.217391304347826,106.34782608695652,0.0,6.75,6.75,155.5,5,1,715.0,,
buy,2446.0,1030.0,1500.0,9.0,9125.0,1500,6900.0,2225.0,12,1,3,CDA,1.3224637681159421,4,4.25,4.25,101.25,0.0,4.0,4.0,106.5,2,0,453.0,,
sell,2446.0,1030.0,1500.0,9.0,1435.0,1500,6300.0,-4865.0,12,1,3,CDA,0.22777777777777777,22,7.045454545454546,7.045454545454546,95.18181818181819,0.0,6.0,6.0,106.28571428571429,2,0,453.0,,
buy,1920.0,960.0,1200.0,6.0,7742.0,1200,8800.0,-1058.0,13,1,4,CDA,0.8797727272727273,10,3.4,3.4,77.0,0.0,3.0,3.0,112.0,4,0,749.0,,
sell,1920.0,960.0,1200.0,6.0,1816.0,1200,1900.0,-84.0,13,1,4,CDA,0.9557894736842105,26,7.653846153846154,7.653846153846154,87.23076923076923,0.0,7.75,7.75,144.25,4,0,749.0,,
buy,2200.0,980.0,1200.0,6.0,8412.0,1200,8800.0,-388.0,14,1,4,CDA,0.9559090909090909,7,3.142857142857143,3.142857142857143,134.0,0.0,2.5,2.5,169.5,1,0,745.0,,
sell,2200.0,980.0,1200.0,6.0,1157.0,1200,1900.0,-743.0,14,1,4,CDA,0.6089473684210527,20,6.0,6.0,93.35,0.0,5.75,5.75,147.25,1,0,745.0,,
buy,2112.0,997.0,1200.0,6.0,7535.0,1200,8800.0,-1265.0,15,1,4,CDA,0.85625,11,5.454545454545454,5.454545454545454,128.63636363636363,0.0,5.666666666666667,5.666666666666667,120.33333333333333,3,0,789.0,,
sell,2112.0,997.0,1200.0,6.0,1771.0,1200,1900.0,-129.0,15,1,4,CDA,0.9321052631578948,28,7.178571428571429,7.178571428571429,73.92857142857143,0.0,9.4,9.4,109.6,3,0,789.0,,
buy,1988.0,994.0,1200.0,6.0,8594.0,1200,8800.0,-206.0,16,1,4,CDA,0.9765909090909091,10,3.5,3.5,114.7,0.0,2.3333333333333335,2.3333333333333335,118.66666666666667,3,1,564.0,,
sell,1988.0,994.0,1200.0,6.0,823.0,1200,1900.0,-1077.0,16,1,4,CDA,0.43315789473684213,21,6.238095238095238,6.238095238095238,82.57142857142857,0.0,5.777777777777778,5.777777777777778,98.11111111111111,3,1,564.0,,
buy,1946.0,935.0,1100.0,14.0,6780.0,1100,2400.0,4380.0,17,1,5,CDA,2.825,13,7.3076923076923075,7.3076923076923075,97.84615384615384,0.0,11.0,11.0,123.75,3,1,996.0,,
sell,1946.0,935.0,1100.0,14.0,2847.0,1100,9300.0,-6453.0,17,1,5,CDA,0.30612903225806454,25,9.48,9.48,74.88,0.0,9.428571428571429,9.428571428571429,105.28571428571429,3,1,996.0,,
buy,1636.0,818.0,1100.0,14.0,6019.0,1100,2400.0,3619.0,18,1,5,CDA,2.5079166666666666,14,7.071428571428571,7.071428571428571,111.42857142857143,0.0,5.5,5.5,95.5,4,0,591.0,,
sell,1636.0,818.0,1100.0,14.0,3165.0,1100,9300.0,-6135.0,18,1,5,CDA,0.3403225806451613,20,11.3,11.3,93.75,0.0,10.714285714285714,10.714285714285714,106.28571428571429,4,0,591.0,,
buy,2110.0,1055.0,1100.0,14.0,6889.0,1100,2400.0,4489.0,19,1,5,CDA,2.870416666666667,11,7.7272727272727275,7.7272727272727275,102.0909090909091,0.0,7.5,7.5,113.5,3,0,711.0,,
sell,2110.0,1055.0,1100.0,14.0,3906.0,1100,9300.0,-5394.0,19,1,5,CDA,0.42,15,11.066666666666666,11.066666666666666,101.86666666666666,0.0,10.8,10.8,144.0,3,0,711.0,,
buy,1656.0,828.0,1100.0,14.0,5787.0,1100,2400.0,3387.0,20,1,5,CDA,2.41125,19,7.315789473684211,7.315789473684211,110.6842105263158,0.0,7.333333333333333,7.333333333333333,129.33333333333334,6,0,528.0,,
sell,1656.0,828.0,1100.0,14.0,3723.0,1100,9300.0,-5577.0,20,1,5,CDA,0.4003225806451613,16,10.8125,10.8125,128.375,0.0,11.428571428571429,11.428571428571429,138.71428571428572,6,0,528.0,,
buy,2396.0,1198.0,1100.0,14.0,8093.0,1100,2400.0,5693.0,1,2,1,CDA,3.3720833333333333,9,6.222222222222222,6.222222222222222,116.66666666666667,0.0,9.666666666666666,9.666666666666666,133.33333333333334,3,3,669.0,,
sell,2396.0,1198.0,1100.0,14.0,1620.0,1100,9300.0,-7680.0,1,2,1,CDA,0.17419354838709677,13,12.923076923076923,12.923076923076923,140.53846153846155,0.0,10.0,10.0,139.5,3,3,669.0,,
buy,2198.0,1018.0,1100.0,14.0,7162.0,1100,2400.0,4762.0,2,2,1,CDA,2.984166666666667,13,6.923076923076923,6.923076923076923,139.3846153846154,0.0,7.0,7.0,150.5,5,7,969.0,,
sell,2198.0,1018.0,1100.0,14.0,2919.0,1100,9300.0,-6381.0,2,2,1,CDA,0.31387096774193546,22,13.545454545454545,13.545454545454545,111.13636363636364,0.0,13.333333333333334,13.333333333333334,160.0,5,7,969.0,,
buy,2462.0,1231.0,1100.0,14.0,7669.0,1100,2400.0,5269.0,3,2,1,CDA,3.1954166666666666,8,8.75,8.75,149.625,0.0,7.666666666666667,7.666666666666667,160.0,3,3,629.0,,
sell,2462.0,1231.0,1100.0,14.0,2920.0,1100,9300.0,-6380.0,3,2,1,CDA,0.3139784946236559,15,12.866666666666667,12.866666666666667,102.4,0.0,12.75,12.75,105.5,3,3,629.0,,
buy,2562.0,1281.0,1100.0,14.0,7579.0,1100,2400.0,5179.0,4,2,1,CDA,3.1579166666666665,14,8.0,8.0,110.14285714285714,0.0,8.333333333333334,8.333333333333334,200.0,5,4,1253.0,,
sell,2562.0,1281.0,1100.0,14.0,3838.0,1100,9300.0,-5462.0,4,2,1,CDA,0.4126881720430107,20,12.6,12.6,119.85,0.0,11.25,11.25,129.0,5,4,1253.0,,
buy,2192.0,1068.0,1200.0,6.0,4979.0,1200,8800.0,-3821.0,5,2,2,CDA,0.5657954545454545,11,4.090909090909091,4.090909090909091,135.9090909090909,0.0,3.5,3.5,200.0,7,6,1209.0,,
sell,2192.0,1068.0,1200.0,6.0,2474.0,1200,1900.0,574.0,5,2,2,CDA,1.3021052631578947,22,10.272727272727273,10.272727272727273,98.86363636363636,0.0,10.5,10.5,200.0,7,6,1209.0,,
buy,2000.0,1000.0,1200.0,6.0,7079.0,1200,8800.0,-1721.0,6,2,2,CDA,0.8044318181818182,6,6.0,6.0,145.33333333333334,0.0,3.3333333333333335,3.3333333333333335,151.0,8,3,518.0,,
sell,2000.0,1000.0,1200.0,6.0,3111.0,1200,1900.0,1211.0,6,2,2,CDA,1.6373684210526316,23,9.826086956521738,9.826086956521738,110.69565217391305,0.0,10.5,10.5,200.0,8,3,518.0,,
buy,1696.0,842.0,1200.0,6.0,5321.0,1200,8800.0,-3479.0,7,2,2,CDA,0.6046590909090909,10,5.1,5.1,117.5,0.0,6.666666666666667,6.666666666666667,170.0,5,4,534.0,,
sell,1696.0,842.0,1200.0,6.0,3001.0,1200,1900.0,1101.0,7,2,2,CDA,1.5794736842105264,21,8.619047619047619,8.619047619047619,88.28571428571429,0.0,10.0,10.0,143.75,5,4,534.0,,
buy,2142.0,1071.0,1200.0,6.0,7100.0,1200,8800.0,-1700.0,8,2,2,CDA,0.8068181818181818,8,6.0,6.0,124.875,0.0,7.333333333333333,7.333333333333333,118.33333333333333,8,3,975.0,,
sell,2142.0,1071.0,1200.0,6.0,3070.0,1200,1900.0,1170.0,8,2,2,CDA,1.6157894736842104,22,9.090909090909092,9.090909090909092,117.4090909090909,0.0,8.6,8.6,129.0,8,3,975.0,,
buy,2712.0,1341.0,1500.0,9.0,8459.0,1500,6900.0,1559.0,9,2,3,CDA,1.2259420289855072,13,6.0,6.0,117.61538461538461,0.0,7.333333333333333,7.333333333333333,134.33333333333334,8,5,983.0,,
sell,2712.0,1341.0,1500.0,9.0,3722.0,1500,6300.0,-2578.0,9,2,3,CDA,0.5907936507936508,15,9.066666666666666,9.066666666666666,141.0,0.0,10.0,10.0,175.66666666666666,8,5,983.0,,
buy,2726.0,1307.0,1500.0,9.0,6760.0,1500,6900.0,-140.0,10,2,3,CDA,0.9797101449275363,11,5.7272727272727275,5.7272727272727275,103.81818181818181,0.0,5.5,5.5,116.75,8,3,1076.0,,
sell,2726.0,1307.0,1500.0,9.0,4522.0,1500,6300.0,-1778.0,10,2,3,CDA,0.7177777777777777,14,9.642857142857142,9.642857142857142,137.35714285714286,0.0,8.5,8.5,170.25,8,3,1076.0,,
buy,2720.0,1360.0,1500.0,9.0,6803.0,1500,6900.0,-97.0,11,2,3,CDA,0.9859420289855072,13,6.461538461538462,6.461538461538462,79.3076923076923,0.0,6.25,6.25,169.5,4,2,760.0,,
sell,2720.0,1360.0,1500.0,9.0,4983.0,1500,6300.0,-1317.0,11,2,3,CDA,0.790952380952381,17,9.235294117647058,9.235294117647058,114.52941176470588,0.0,8.6,8.6,177.4,4,2,760.0,,
buy,2970.0,1485.0,1500.0,9.0,7785.0,1500,6900.0,885.0,12,2,3,CDA,1.1282608695652174,17,6.882352941176471,6.882352941176471,82.82352941176471,0.0,7.333333333333333,7.333333333333333,137.0,7,1,1267.0,,
sell,2970.0,1485.0,1500.0,9.0,5288.0,1500,6300.0,-1012.0,12,2,3,CDA,0.8393650793650793,20,10.2,10.2,92.75,0.0,11.0,11.0,147.83333333333334,7,1,1267.0,,
buy,1896.0,933.0,1200.0,6.0,7184.0,1200,8800.0,-1616.0,13,2,4,CDA,0.8163636363636364,22,5.590909090909091,5.590909090909091,91.45454545454545,0.0,6.4,6.4,108.4,6,5,611.0,,
sell,1896.0,933.0,1200.0,6.0,2591.0,1200,1900.0,691.0,13,2,4,CDA,1.3636842105263158,17,7.882352941176471,7.882352941176471,114.70588235294117,0.0,9.0,9.0,200.0,6,5,611.0,,
buy,2298.0,1149.0,1200.0,6.0,6306.0,1200,8800.0,-2494.0,14,2,4,CDA,0.7165909090909091,21,5.333333333333333,5.333333333333333,87.66666666666667,0.0,6.2,6.2,167.4,4,5,1015.0,,
sell,2298.0,1149.0,1200.0,6.0,2562.0,1200,1900.0,662.0,14,2,4,CDA,1.348421052631579,20,7.6,7.6,103.4,0.0,8.166666666666666,8.166666666666666,173.16666666666666,4,5,1015.0,,
buy,2358.0,1179.0,1200.0,6.0,7682.0,1200,8800.0,-1118.0,15,2,4,CDA,0.8729545454545454,16,5.0,5.0,70.375,0.0,5.25,5.25,129.75,3,2,699.0,,
sell,2358.0,1179.0,1200.0,6.0,2471.0,1200,1900.0,571.0,15,2,4,CDA,1.3005263157894738,17,8.823529411764707,8.823529411764707,96.94117647058823,0.0,7.2,7.2,182.4,3,2,699.0,,
buy,2268.0,1134.0,1200.0,6.0,7375.0,1200,8800.0,-1425.0,16,2,4,CDA,0.8380681818181818,16,5.75,5.75,88.125,0.0,6.0,6.0,125.33333333333333,3,4,852.0,,
sell,2268.0,1134.0,1200.0,6.0,2676.0,1200,1900.0,776.0,16,2,4,CDA,1.408421052631579,13,8.0,8.0,108.84615384615384,0.0,9.25,9.25,145.75,3,4,852.0,,
buy,2220.0,1087.0,1100.0,14.0,7230.0,1100,2400.0,4830.0,17,2,5,CDA,3.0125,17,9.0,9.0,106.94117647058823,0.0,10.75,10.75,127.75,6,7,1011.0,,
sell,2220.0,1087.0,1100.0,14.0,4098.0,1100,9300.0,-5202.0,17,2,5,CDA,0.4406451612903226,17,13.588235294117647,13.588235294117647,105.41176470588235,0.0,14.0,14.0,163.66666666666666,6,7,1011.0,,
buy,2096.0,1048.0,1100.0,14.0,6633.0,1100,2400.0,4233.0,18,2,5,CDA,2.76375,6,8.0,8.0,140.16666666666666,0.0,7.0,7.0,200.0,4,3,808.0,,
sell,2096.0,1048.0,1100.0,14.0,4385.0,1100,9300.0,-4915.0,18,2,5,CDA,0.471505376344086,15,12.066666666666666,12.066666666666666,108.73333333333333,0.0,10.8,10.8,180.4,4,3,808.0,,
buy,2100.0,1050.0,1100.0,14.0,5643.0,1100,2400.0,3243.0,19,2,5,CDA,2.35125,13,9.23076923076923,9.23076923076923,101.84615384615384,0.0,9.25,9.25,170.5,5,5,1000.0,,
sell,2100.0,1050.0,1100.0,14.0,5715.0,1100,9300.0,-3585.0,19,2,5,CDA,0.614516129032258,14,13.428571428571429,13.428571428571429,121.57142857142857,0.0,11.2,11.2,198.2,5,5,1000.0,,
buy,2200.0,1100.0,1100.0,14.0,4671.0,1100,2400.0,2271.0,20,2,5,CDA,1.94625,16,10.0,10.0,111.125,0.0,9.333333333333334,9.333333333333334,197.0,4,7,772.0,,
sell,2200.0,1100.0,1100.0,14.0,7023.0,1100,9300.0,-2277.0,20,2,5,CDA,0.7551612903225806,13,14.0,14.0,122.23076923076923,0.0,12.166666666666666,12.166666666666666,159.0,4,7,772.0,,
buy,2012.0,976.0,1100.0,14.0,4741.0,1100,2400.0,2341.0,1,3,1,CDA,1.9754166666666666,20,8.05,8.05,112.7,0.0,7.4,7.4,126.0,3,6,606.0,,
sell,2012.0,976.0,1100.0,14.0,6359.0,1100,9300.0,-2941.0,1,3,1,CDA,0.683763440860215,9,14.777777777777779,14.777777777777779,142.44444444444446,0.0,15.5,15.5,182.0,3,6,606.0,,
buy,2480.0,1240.0,1100.0,14.0,6527.0,1100,2400.0,4127.0,2,3,1,CDA,2.7195833333333335,19,8.368421052631579,8.368421052631579,109.73684210526316,0.0,7.0,7.0,125.5,4,4,956.0,,
sell,2480.0,1240.0,1100.0,14.0,3635.0,1100,9300.0,-5665.0,2,3,1,CDA,0.39086021505376345,12,11.416666666666666,11.416666666666666,158.91666666666666,0.0,14.0,14.0,181.66666666666666,4,4,956.0,,
buy,1932.0,966.0,1100.0,14.0,5508.0,1100,2400.0,3108.0,3,3,1,CDA,2.295,18,9.5,9.5,126.27777777777777,0.0,8.25,8.25,149.5,4,6,722.0,,
sell,1932.0,966.0,1100.0,14.0,2945.0,1100,9300.0,-6355.0,3,3,1,CDA,0.31666666666666665,12,13.416666666666666,13.416666666666666,121.25,0.0,14.0,14.0,169.0,4,6,722.0,,
buy,1912.0,956.0,1100.0,14.0,5286.0,1100,2400.0,2886.0,4,3,1,CDA,2.2025,22,9.727272727272727,9.727272727272727,111.54545454545455,0.0,10.6,10.6,148.6,2,6,582.0,,
sell,1912.0,956.0,1100.0,14.0,5375.0,1100,9300.0,-3925.0,4,3,1,CDA,0.5779569892473119,12,12.75,12.75,120.83333333333333,0.0,12.5,12.5,120.5,2,6,582.0,,
buy,2538.0,1269.0,1200.0,6.0,7234.0,1200,8800.0,-1566.0,5,3,2,CDA,0.8220454545454545,19,4.7894736842105265,4.7894736842105265,121.21052631578948,0.0,6.25,6.25,136.75,4,8,968.0,,
sell,2538.0,1269.0,1200.0,6.0,3140.0,1200,1900.0,1240.0,5,3,2,CDA,1.6526315789473685,15,7.8,7.8,118.53333333333333,0.0,7.333333333333333,7.333333333333333,122.33333333333333,4,8,968.0,,
buy,2444.0,1222.0,1200.0,6.0,7197.0,1200,8800.0,-1603.0,6,3,2,CDA,0.8178409090909091,18,5.277777777777778,5.277777777777778,119.05555555555556,0.0,6.4,6.4,182.0,2,7,922.0,,
sell,2444.0,1222.0,1200.0,6.0,2832.0,1200,1900.0,932.0,6,3,2,CDA,1.4905263157894737,15,7.466666666666667,7.466666666666667,122.73333333333333,0.0,8.2,8.2,136.2,2,7,922.0,,
buy,2346.0,1143.0,1200.0,6.0,8352.0,1200,8800.0,-448.0,7,3,2,CDA,0.9490909090909091,20,4.65,4.65,115.3,0.0,6.0,6.0,166.33333333333334,4,7,1173.0,,
sell,2346.0,1143.0,1200.0,6.0,2182.0,1200,1900.0,282.0,7,3,2,CDA,1.148421052631579,11,7.0,7.0,156.72727272727272,0.0,8.0,8.0,136.75,4,7,1173.0,,
buy,2186.0,1043.0,1200.0,6.0,6943.0,1200,8800.0,-1857.0,8,3,2,CDA,0.7889772727272727,17,5.882352941176471,5.882352941176471,92.17647058823529,0.0,5.333333333333333,5.333333333333333,159.66666666666666,5,4,762.0,,
sell,2186.0,1043.0,1200.0,6.0,2593.0,1200,1900.0,693.0,8,3,2,CDA,1.3647368421052632,11,8.363636363636363,8.363636363636363,141.9090909090909,0.0,7.5,7.5,184.0,5,4,762.0,,
buy,2892.0,1393.0,1500.0,9.0,7773.0,1500,6900.0,873.0,9,3,3,CDA,1.1265217391304347,20,7.35,7.35,88.2,0.0,6.0,6.0,129.25,2,4,1209.0,,
sell,2892.0,1393.0,1500.0,9.0,4673.0,1500,6300.0,-1627.0,9,3,3,CDA,0.7417460317460317,13,9.0,9.0,116.07692307692308,0.0,8.5,8.5,174.5,2,4,1209.0,,
buy,2604.0,1302.0,1500.0,9.0,7187.0,1500,6900.0,287.0,10,3,3,CDA,1.0415942028985508,17,7.764705882352941,7.764705882352941,115.88235294117646,0.0,8.0,8.0,135.8,2,5,938.0,,
sell,2604.0,1302.0,1500.0,9.0,4879.0,1500,6300.0,-1421.0,10,3,3,CDA,0.7744444444444445,12,9.75,9.75,118.5,0.0,9.25,9.25,157.25,2,5,938.0,,
buy,2828.0,1414.0,1500.0,9.0,7419.0,1500,6900.0,519.0,11,3,3,CDA,1.075217391304348,19,7.2631578947368425,7.2631578947368425,116.05263157894737,0.0,6.666666666666667,6.666666666666667,123.16666666666667,1,5,1343.0,,
sell,2828.0,1414.0,1500.0,9.0,4923.0,1500,6300.0,-1377.0,11,3,3,CDA,0.7814285714285715,18,8.833333333333334,8.833333333333334,88.72222222222223,0.0,9.0,9.0,150.5,1,5,1343.0,,
buy,3038.0,1456.0,1500.0,9.0,7495.0,1500,6900.0,595.0,12,3,3,CDA,1.086231884057971,18,6.833333333333333,6.833333333333333,90.27777777777777,0.0,6.25,6.25,124.25,0,4,1329.0,,
sell,3038.0,1456.0,1500.0,9.0,5373.0,1500,6300.0,-927.0,12,3,3,CDA,0.8528571428571429,16,9.0,9.0,86.125,0.0,9.333333333333334,9.333333333333334,163.0,0,4,1329.0,,
buy,2420.0,1210.0,1200.0,6.0,7093.0,1200,8800.0,-1707.0,13,3,4,CDA,0.8060227272727273,18,5.944444444444445,5.944444444444445,130.55555555555554,0.0,6.0,6.0,167.0,2,7,1253.0,,
sell,2420.0,1210.0,1200.0,6.0,2320.0,1200,1900.0,420.0,13,3,4,CDA,1.2210526315789474,16,8.125,8.125,101.4375,0.0,7.75,7.75,141.5,2,7,1253.0,,
buy,2400.0,1200.0,1200.0,6.0,7622.0,1200,8800.0,-1178.0,14,3,4,CDA,0.8661363636363636,13,6.3076923076923075,6.3076923076923075,100.53846153846153,0.0,7.0,7.0,168.0,0,4,1028.0,,
sell,2400.0,1200.0,1200.0,6.0,2928.0,1200,1900.0,1028.0,14,3,4,CDA,1.5410526315789475,16,8.125,8.125,74.4375,0.0,8.0,8.0,127.33333333333333,0,4,1028.0,,
buy,2398.0,1199.0,1200.0,6.0,8220.0,1200,8800.0,-580.0,15,3,4,CDA,0.9340909090909091,13,6.076923076923077,6.076923076923077,137.23076923076923,0.0,5.5,5.5,170.5,3,6,1179.0,,
sell,2398.0,1199.0,1200.0,6.0,2391.0,1200,1900.0,491.0,15,3,4,CDA,1.2584210526315789,15,7.2,7.2,107.6,0.0,7.666666666666667,7.666666666666667,106.0,3,6,1179.0,,
